Name,Class,Rating,Total Rater,Facility,Price,Area
OYO 939 Rumah Teteh Syariah Kledokan,2-star hotel,4.8,(54),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Arjuna Homestay & Garden Resto,2-star hotel,4.4,(166),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Full-service laundry', 'Child-friendly']","IDR 300,000",Jogjakarta
Ngampilan Backpacker Hostel,2-star hotel,4.6,(150),"['Free Wi-Fi', 'Parking ($)', 'Air conditioning', 'Breakfast', 'Room service', 'Child-friendly']","IDR 171,000",Jogjakarta
Pawon Cokelat,2-star hotel,4.3,(420),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
nDalem Sardan Guesthouse,2-star hotel,4.8,(64),"['Free Wi-Fi', 'Free parking']",0,Jogjakarta
OYO 398 Hotel Family Syariah 2,2-star hotel,4.3,(394),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 162,607",Jogjakarta
RedDoorz @ Sagan Jogja 2,2-star hotel,4,(206),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 84,346",Jogjakarta
Ndalem Sarengat,2-star hotel,4.7,(128),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Oriana Homestay,2-star hotel,4.3,(29),"['Free Wi-Fi', 'Free parking', 'Child-friendly']","IDR 123,921",Jogjakarta
RedDoorz near Lippo Mall Yogyakarta,2-star hotel,4.2,(34),"['Free Wi-Fi', 'Air conditioning', 'Room service']","IDR 194,787",Jogjakarta
Sakura Hotel,2-star hotel,4.2,(162),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry']",0,Jogjakarta
Griya Yunika,2-star hotel,4.4,(203),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Hotel Sumaryo,2-star hotel,4.4,(241),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Breakfast', 'Room service', 'Child-friendly']",0,Jogjakarta
Hotel Perwita Sari,2-star hotel,4.1,(388),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
New Hotel Lilik,2-star hotel,3.7,(630),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 353,544",Jogjakarta
Hotel Indrakila,2-star hotel,4.2,(456),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Panca Dewi Guest House,2-star hotel,4.3,(28),"['Free Wi-Fi', 'Child-friendly']","IDR 237,500",Jogjakarta
Monica Hotel Yogyakarta,2-star hotel,4.1,(319),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Ndalem Mantrijeron Hotel,2-star hotel,4.4,(321),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Ndalem Diajeng Homestay,2-star hotel,4.5,(259),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 112,792",Jogjakarta
Airy Mergangsan Taman Siswa 91 Yogyakarta,2-star hotel,4.3,(63),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly', 'Smoke-free property']",0,Jogjakarta
Al Maidah Hotel,2-star hotel,4.2,(128),"['Free Wi-Fi', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
RedDoorz near Station Tugu Jogja,2-star hotel,4,(40),"['Free Wi-Fi', 'Free parking', 'Air conditioning']",0,Jogjakarta
ZEN Rooms Pogung Syariah,2-star hotel,4.5,(12),"['Pet-friendly', 'Child-friendly']",0,Jogjakarta
Tiga Dua Homestay,2-star hotel,4.6,(135),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 86,659",Jogjakarta
Penginapan Prima Syariah,2-star hotel,4.3,(148),"['Breakfast ($)', 'Free Wi-Fi', 'Parking']","IDR 94,999",Jogjakarta
Hotel Merapi,2-star hotel,4.1,(67),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Rami Homestay,2-star hotel,4.3,(53),"['Free Wi-Fi', 'Full-service laundry', 'Child-friendly']","IDR 249,881",Jogjakarta
Hotel Suryaputri,2-star hotel,4.3,(477),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Ndalem Suryo Saptono Guest House,2-star hotel,4.6,(158),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Barbados Homestay,2-star hotel,4.5,(32),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
ZEN Rooms Pakualaman,2-star hotel,3.3,(3),['Child-friendly'],0,Jogjakarta
Pusaka Hotel,2-star hotel,3.9,(153),"['Free Wi-Fi', 'Child-friendly']",0,Jogjakarta
WIDITYA INN HOTEL,2-star hotel,4.4,(109),"['Breakfast', 'Air conditioning', 'Airport shuttle', 'Child-friendly']",0,Jogjakarta
HOTEL SENO,2-star hotel,4.1,(216),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Room service', 'Child-friendly']",0,Jogjakarta
Airy Carturtunggal Laksda Adisucipto 6 Yogyakarta,2-star hotel,4.3,(4),['Child-friendly'],0,Jogjakarta
Hotel Supra Jaya,2-star hotel,4,(80),"['Free parking', 'Air conditioning', 'Wi-Fi', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Hotel Kayu Manis,2-star hotel,3.9,(138),"['Free Wi-Fi', 'Child-friendly']",0,Jogjakarta
POP! Hotel Timoho - Yogyakarta,3-star hotel,4.3,"(3,087)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 285,488",Jogjakarta
De Hostel,3-star hotel,4.5,(123),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Airport shuttle', 'Child-friendly']","IDR 264,967",Jogjakarta
Duta Guest House,3-star hotel,4.3,(400),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 317,793",Jogjakarta
Grand Malioboro Yogyakarta,3-star hotel,4.3,"(1,970)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 1,098,625",Jogjakarta
The Victoria Hotel Yogyakarta,3-star hotel,4.4,"(2,948)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 422,681",Jogjakarta
Prime Cailendra Hotel RedPartner near Malioboro Yogyakarta,3-star hotel,4.4,(177),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Room service', 'Child-friendly', 'Smoke-free property']","IDR 316,071",Jogjakarta
The Cube Hotel Prawirotaman,3-star hotel,4.2,"(2,439)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 404,730",Jogjakarta
Yellow Star Hotel - Ambarrukmo,3-star hotel,4.3,"(2,893)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 476,946",Jogjakarta
All Nite & Day Hotel Gejayan Yogyakarta,3-star hotel,4.1,"(3,157)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Kitchen in rooms']","IDR 325,584",Jogjakarta
Tjokro Style Yogyakarta,3-star hotel,4.4,"(3,754)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Spa', 'Bar']","IDR 313,288",Jogjakarta
Hotel Citradream Yogyakarta,3-star hotel,4.3,"(2,766)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 283,331",Jogjakarta
Indies HERITAGE Hotel,3-star hotel,4.3,"(2,137)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 446,963",Jogjakarta
POP! Hotel Timoho - Yogyakarta,3-star hotel,4.3,"(3,087)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 274,859",Jogjakarta
Eclipse Hotel,3-star hotel,4.3,(309),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Pet-friendly', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 277,380",Jogjakarta
Tjokro Style Yogyakarta,3-star hotel,4.4,"(3,754)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Spa', 'Bar']","IDR 313,288",Jogjakarta
Ndalem Mantrigawen,3-star hotel,4.3,(276),"['Free Wi-Fi', 'Free parking', 'Pet-friendly', 'Airport shuttle', 'Full-service laundry']","IDR 150,591",Jogjakarta
Tembok Batu Residence,3-star hotel,4.1,"(2,024)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible', 'Child-friendly']","IDR 176,830",Jogjakarta
Prima In Hotel,3-star hotel,4.3,"(2,612)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 347,221",Jogjakarta
Kalya Hotel,3-star hotel,4.3,"(2,472)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 322,728",Jogjakarta
Tasneem Hotel and Convention Yogyakarta,3-star hotel,4.3,"(2,143)","['Free breakfast', 'Free Wi-Fi', 'Parking ($)', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 222,509",Jogjakarta
De Laxston Hotel,3-star hotel,4.3,"(2,283)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 292,963",Jogjakarta
The Grand Palace Hotel,3-star hotel,4.2,"(2,198)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 241,052",Jogjakarta
Hotel Galuh Anindita,3-star hotel,4.3,(426),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 200,000",Jogjakarta
Hotel Laxston Jl. Magelang,3-star hotel,4.2,"(1,603)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 240,564",Jogjakarta
favehotel Malioboro Yogyakarta,3-star hotel,4.5,"(4,238)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 343,833",Jogjakarta
Atrium Premiere Hotel Jogja,3-star hotel,4.3,"(1,931)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 371,260",Jogjakarta
ibis Styles Yogyakarta,3-star hotel,4.4,"(5,494)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 711,000",Jogjakarta
Uniq Hotel Yogyakarta,3-star hotel,4.3,"(1,215)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Bar', 'Restaurant', 'Room service']","IDR 306,918",Jogjakarta
Hotel Citradream Yogyakarta,3-star hotel,4.3,"(2,765)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 283,331",Jogjakarta
Metro Malioboro Living House,3-star hotel,4.4,(580),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Airport shuttle', 'Child-friendly']","IDR 191,784",Jogjakarta
favehotel Malioboro Yogyakarta,3-star hotel,4.5,"(4,238)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 343,833",Jogjakarta
Burza Hotel Yogyakarta,3-star hotel,4.4,"(3,457)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 392,785",Jogjakarta
Lynn Hotel By Horison,3-star hotel,4.3,"(3,042)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 439,906",Jogjakarta
Hotel NEO Malioboro,3-star hotel,4.5,"(9,048)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 627,283",Jogjakarta
Adhisthana Hotel,3-star hotel,4.5,"(2,163)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 467,397",Jogjakarta
Hotel Diana Jogja,3-star hotel,4.4,(627),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Restaurant', 'Room service']","IDR 288,410",Jogjakarta
ibis Styles Yogyakarta,3-star hotel,4.4,"(5,494)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 711,000",Jogjakarta
Dusun Jogja Village Inn,3-star hotel,4.6,(824),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Spa', 'Restaurant']","IDR 394,680",Jogjakarta
KHAS Tugu Hotel Yogyakarta,3-star hotel,4.5,"(3,978)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 492,680",Jogjakarta
Atrium Premiere Hotel Jogja,3-star hotel,4.3,"(1,931)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 371,260",Jogjakarta
Hotel Ibis Laksda Adisucipto,3-star hotel,4.5,"(1,866)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 423,404",Jogjakarta
ibis Yogyakarta Malioboro,3-star hotel,4.5,"(6,073)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 604,777",Jogjakarta
OstiC House,3-star hotel,4.7,(541),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Kitchen in rooms', 'Full-service laundry', 'Child-friendly']","IDR 250,783",Jogjakarta
OYO 348 Hotel Dieng Permai,3-star hotel,3.6,(411),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 112,520",Jogjakarta
Grand Serela Yogyakarta,3-star hotel,4.3,"(3,373)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 440,001",Jogjakarta
Adya Nalendra Boutique Hotel,3-star hotel,4.3,(523),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Child-friendly', 'Smoke-free property']","IDR 151,656",Jogjakarta
Paku Mas Hotel,3-star hotel,4.5,"(1,741)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 481,509",Jogjakarta
Front One Cabin Malioboro Jogja,3-star hotel,4.6,(504),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 291,275",Jogjakarta
Java Villas Boutique Hotel & Resto,3-star hotel,4.6,(509),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 802,400",Jogjakarta
Puri Artha Hotel,3-star hotel,4.3,"(1,472)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 357,599",Jogjakarta
Yats Colony,3-star hotel,4.6,"(2,955)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 675,000",Jogjakarta
Tickle Hotel,3-star hotel,4.2,"(1,773)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Accessible', 'Child-friendly']","IDR 345,933",Jogjakarta
Malioboro Prime Hotel Yogyakarta,3-star hotel,4.2,"(1,840)","['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible', 'Child-friendly']","IDR 650,000",Jogjakarta
Ayaartta Hotel Malioboro,3-star hotel,4.4,"(2,578)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 959,736",Jogjakarta
Pandanaran Prawirotaman Yogyakarta,3-star hotel,4.3,"(2,870)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 303,963",Jogjakarta
Kotta GO Hotel Yogyakarta,3-star hotel,4.7,(395),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 587,590",Jogjakarta
The Victoria Hotel Yogyakarta,3-star hotel,4.4,"(2,948)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 469,776",Jogjakarta
favehotel Malioboro Yogyakarta,3-star hotel,4.5,"(4,237)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 404,241",Jogjakarta
D'Senopati Malioboro Grand Hotel,3-star hotel,4.4,"(3,035)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 467,220",Jogjakarta
Hotel Grand Rosela,3-star hotel,4.1,"(1,084)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 375,000",Jogjakarta
Hotel Novatel,3-star hotel,3.9,(471),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 359,556",Jogjakarta
Sky Hotel Hayam Wuruk,3-star hotel,4,(796),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 220,447",Jogjakarta
Hotel Indah Palace Yogyakarta,3-star hotel,4.3,(952),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 406,126",Jogjakarta
Hotel Mawar Asri,3-star hotel,4.2,(928),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 494,745",Jogjakarta
h-Boutique Hotel Jogjakarta,3-star hotel,4.3,"(2,573)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 498,025",Jogjakarta
Cordela Kartika Dewi Hotel,3-star hotel,4.4,"(3,393)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 374,890",Jogjakarta
Puri Chorus Boutique Hotel,3-star hotel,4.5,(844),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 203,648",Jogjakarta
Hotel 1001 Malam,3-star hotel,4.2,(293),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 389,164",Jogjakarta
Septia Malioboro Hotel,3-star hotel,4.1,(759),"['Free breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 216,000",Jogjakarta
Hotel Arjuna Yogyakarta,3-star hotel,4.3,"(2,156)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Spa', 'Bar']",0,Jogjakarta
Prima In Hotel,3-star hotel,4.3,"(2,611)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 409,975",Jogjakarta
Hotel Ibis Laksda Adisucipto,3-star hotel,4.5,"(1,865)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 554,054",Jogjakarta
Duta Garden Hotel and Boutique Villa,3-star hotel,4.4,(436),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 704,949",Jogjakarta
Hotel Dafam Fortuna Malioboro Yogyakarta,3-star hotel,4.4,"(4,165)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']",0,Jogjakarta
OYO 3726 Tembok Batu Residence,3-star hotel,4.1,"(1,535)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Restaurant', 'Child-friendly', 'Smoke-free property']","IDR 173,578",Jogjakarta
ZEN Rooms Malioboro Sosrowijayan Sosromenduran,3-star hotel,4.3,(20),"['Free Wi-Fi', 'Pool', 'Pet-friendly', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Arte Hotel Malioboro,3-star hotel,4.4,"(1,338)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 539,334",Jogjakarta
KHAS Malioboro Hotel Yogyakarta,3-star hotel,4.5,"(4,031)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']",0,Jogjakarta
Hotel Pyrenees,3-star hotel,4.2,(892),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 579,352",Jogjakarta
Grage Ramayana Hotel Yogyakarta,3-star hotel,4.3,"(2,097)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 455,531",Jogjakarta
MMUGM Hotel,3-star hotel,4.5,"(3,686)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']",0,Jogjakarta
Aveta Hotel Malioboro,3-star hotel,4.4,"(1,020)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 847,864",Jogjakarta
LPP Convention Hotel,3-star hotel,4.3,"(1,229)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Restaurant', 'Room service']",0,Jogjakarta
Hotel Mutiara Malioboro,3-star hotel,4.2,"(2,075)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']",0,Jogjakarta
Hotel 1001 Malam,3-star hotel,4.2,(293),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 428,685",Jogjakarta
Metro Guest House,3-star hotel,4.1,"(1,019)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Child-friendly']","IDR 100,000",Jogjakarta
Grand Puri Saron Hotel Malioboro,3-star hotel,4.3,"(1,477)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 424,174",Jogjakarta
Pelem Sewu Cottage Syariah,3-star hotel,4.5,(583),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 400,558",Jogjakarta
Taman Yuwono Heritage Malioboro,3-star hotel,4.6,(523),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 575,189",Jogjakarta
Mataram Hotel,3-star hotel,4.1,(393),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 495,507",Jogjakarta
Metro Malioboro Living House,3-star hotel,4.4,(580),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Airport shuttle', 'Child-friendly']","IDR 188,719",Jogjakarta
OYO 514 Omah Pari Boutique Hotel,3-star hotel,4.5,(395),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Full-service laundry', 'Child-friendly']","IDR 166,151",Jogjakarta
OYO 194 Hotel Sapta Gria,3-star hotel,4,(576),"['Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Hotel Bhinneka,3-star hotel,4.1,"(1,090)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
OYO 549 KOTAGEDE HERITAGE HOMESTAY,3-star hotel,4.5,(162),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Kitchen in some rooms', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 298,000",Jogjakarta
OYO 348 Hotel Dieng Permai,3-star hotel,3.6,(411),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 102,898",Jogjakarta
